player_name,season,team,position,age,games_played,games_started,games_started_percentage,awards,salary,salary_formatted,salary_rank,mpg,ppg,rpg,apg,spg,bpg,tov_pg,pf_pg,fg_pct,three_pt_pct,ft_pct,efg_pct,three_pm_pg,three_pa_pg,total_points,total_rebounds,total_assists,total_steals,total_blocks,PER,TS_pct,usage_pct,ORB_pct,DRB_pct,TRB_pct,AST_pct,STL_pct,BLK_pct,TOV_pct,OWS,DWS,WS,WS_per_48,OBPM,DBPM,BPM,VORP,points_per_million,salary_per_win_share,salary_per_vorp,salary_tier,scoring_tier,impact_tier,is_mvp_candidate,is_allstar,is_all_nba_first,is_dpoy_candidate,season_year
Kessler Edwards,2022-23,2TM,SF,22.0,36.0,4.0,11.1,,1637966.0,"$1,637,966",438.0,10.7,2.8,1.7,0.6,0.4,0.2,0.4,1.1,0.387,0.309,0.733,0.478,0.5,1.5,100.0,61.0,23.0,14.0,6.0,8.4,0.502,12.7,6.9,11.1,9.0,7.5,1.7,1.4,11.5,0.1,0.3,0.4,0.048,-3.2,-0.7,-3.9,-0.2,1.71,4094915.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Sam Hauser,2022-23,BOS,SF,25.0,80.0,8.0,10.0,,1637966.0,"$1,637,966",438.0,16.1,6.4,2.6,0.9,0.4,0.3,0.4,1.2,0.455,0.418,0.706,0.631,1.8,4.2,512.0,204.0,71.0,29.0,21.0,12.7,0.634,14.7,3.0,14.1,8.6,7.6,1.1,1.4,6.9,1.8,1.6,3.4,0.128,0.6,0.4,1.0,1.0,3.91,481755.0,1637966.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Kessler Edwards,2022-23,SAC,SF,22.0,22.0,3.0,13.6,,1637966.0,"$1,637,966",438.0,13.9,3.9,2.1,1.0,0.5,0.2,0.4,1.7,0.435,0.349,0.769,0.543,0.7,2.0,85.0,47.0,21.0,11.0,5.0,10.0,0.569,11.7,6.4,11.1,8.8,8.5,1.7,1.4,10.8,0.3,0.2,0.6,0.088,-2.3,-0.1,-2.5,0.0,2.38,2729943.0,,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Austin Reaves,2022-23,LAL,SG,24.0,64.0,22.0,34.4,6MOY-7,1563518.0,"$1,563,518",441.0,28.8,13.0,3.0,3.4,0.5,0.3,1.5,1.7,0.529,0.398,0.864,0.616,1.3,3.4,833.0,193.0,215.0,33.0,19.0,14.9,0.687,16.2,2.0,9.0,5.6,15.7,0.8,0.9,14.0,4.1,1.4,5.4,0.142,0.6,0.1,0.7,1.2,8.31,289540.0,1302932.0,Other,Role Player (10-15 PPG),Average (0-2 VORP),0,0,0,0,2022
Dalano Banton,2022-23,TOR,PG,23.0,31.0,2.0,6.5,,1563518.0,"$1,563,518",441.0,9.0,4.6,1.5,1.2,0.4,0.4,0.6,1.1,0.423,0.294,0.708,0.481,0.5,1.6,142.0,45.0,36.0,13.0,13.0,14.9,0.505,24.2,4.2,14.9,9.1,19.3,2.3,4.5,11.4,0.0,0.4,0.4,0.064,-1.1,0.6,-0.5,0.1,2.94,3908795.0,15635180.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Trendon Watford,2022-23,POR,PF,22.0,62.0,12.0,19.4,,1563518.0,"$1,563,518",441.0,19.1,7.4,3.8,2.1,0.5,0.2,1.1,1.9,0.56,0.391,0.72,0.599,0.4,1.0,459.0,238.0,130.0,32.0,12.0,13.6,0.625,16.1,4.1,19.2,11.6,16.0,1.3,0.9,16.2,1.3,0.7,2.1,0.084,-1.4,-0.4,-1.8,0.1,4.73,744532.0,15635180.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Daishen Nix,2022-23,HOU,PG,20.0,57.0,7.0,12.3,,1563518.0,"$1,563,518",441.0,16.0,4.0,1.7,2.3,0.5,0.1,1.5,1.0,0.342,0.286,0.667,0.426,0.7,2.5,226.0,98.0,132.0,31.0,7.0,5.3,0.447,15.4,2.1,9.7,5.9,19.2,1.6,0.7,25.4,-1.5,0.3,-1.2,-0.062,-5.0,-1.5,-6.5,-1.0,2.56,,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Jock Landale,2022-23,PHO,C,27.0,69.0,4.0,5.8,,1563518.0,"$1,563,518",441.0,14.2,6.6,4.1,1.0,0.2,0.4,0.9,1.8,0.528,0.25,0.752,0.559,0.3,1.2,456.0,280.0,68.0,16.0,30.0,16.4,0.595,19.3,13.2,18.6,15.8,10.1,0.8,2.7,13.3,1.5,1.2,2.7,0.132,-0.7,-0.4,-1.1,0.2,4.22,579081.0,7817590.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Ayo Dosunmu,2022-23,CHI,SG,23.0,80.0,51.0,63.7,,1563518.0,"$1,563,518",441.0,26.2,8.6,2.8,2.6,0.8,0.3,1.2,2.3,0.493,0.312,0.805,0.545,0.7,2.4,687.0,220.0,206.0,62.0,26.0,10.2,0.567,14.9,2.5,9.3,5.9,13.2,1.4,1.2,14.0,0.7,2.2,2.9,0.067,-3.0,0.6,-2.5,-0.2,5.5,539144.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Aaron Wiggins,2022-23,OKC,SG,24.0,70.0,14.0,20.0,,1563518.0,"$1,563,518",441.0,18.5,6.8,3.0,1.1,0.6,0.2,0.8,1.6,0.512,0.393,0.831,0.579,0.7,1.7,479.0,210.0,80.0,39.0,15.0,12.2,0.607,14.5,5.5,12.0,8.7,8.3,1.4,1.1,12.2,1.4,1.2,2.6,0.097,-1.5,-0.5,-2.1,0.0,4.35,601353.0,,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Isaiah Livers,2022-23,DET,PF,24.0,52.0,22.0,42.3,,1563518.0,"$1,563,518",441.0,23.1,6.7,2.8,0.8,0.5,0.5,0.6,2.0,0.417,0.365,0.821,0.545,1.4,3.9,346.0,143.0,41.0,28.0,28.0,8.4,0.567,11.9,2.5,11.0,6.6,4.8,1.1,2.1,9.0,0.5,0.5,1.0,0.041,-2.1,-0.3,-2.4,-0.1,4.29,1563518.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Jose Alvarado,2022-23,NOP,PG,24.0,61.0,10.0,16.4,,1563518.0,"$1,563,518",441.0,21.5,9.0,2.3,3.0,1.1,0.2,1.3,2.0,0.411,0.336,0.813,0.496,1.4,4.0,550.0,141.0,186.0,67.0,10.0,11.8,0.525,19.8,2.4,9.8,6.1,19.9,2.5,0.7,13.4,0.1,1.7,1.8,0.066,-2.0,0.7,-1.2,0.3,5.76,868621.0,5211727.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Miles McBride,2022-23,NYK,PG,22.0,64.0,2.0,3.1,,1563518.0,"$1,563,518",441.0,11.9,3.5,0.8,1.1,0.6,0.1,0.4,0.9,0.358,0.299,0.667,0.451,0.6,2.1,222.0,50.0,72.0,37.0,8.0,8.4,0.475,14.6,1.9,5.4,3.6,12.4,2.4,1.0,9.7,0.0,0.7,0.7,0.047,-3.6,1.4,-2.3,-0.1,2.24,2233597.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Terry Taylor,2022-23,IND,PF,23.0,26.0,2.0,7.7,,1563518.0,"$1,563,518",441.0,8.8,2.7,1.5,0.4,0.1,0.2,0.3,0.9,0.462,0.222,0.714,0.492,0.2,0.7,69.0,39.0,10.0,3.0,5.0,8.8,0.507,14.2,10.7,8.3,9.5,5.9,0.6,1.9,11.7,0.0,0.1,0.1,0.021,-3.4,-1.9,-5.3,-0.2,1.73,15635180.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Jason Preston,2022-23,LAC,PG,23.0,14.0,0.0,0.0,,1563518.0,"$1,563,518",441.0,8.9,2.9,1.6,1.9,0.1,0.0,0.7,0.5,0.439,0.278,0.0,0.5,0.4,1.3,41.0,22.0,27.0,2.0,0.0,10.3,0.489,18.3,1.8,17.9,9.9,30.9,0.8,0.0,19.3,0.0,0.1,0.1,0.021,-2.1,-0.5,-2.6,0.0,1.85,15635180.0,,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Terry Taylor,2022-23,2TM,PF,23.0,31.0,2.0,6.5,,1563518.0,"$1,563,518",441.0,8.5,2.9,1.5,0.3,0.1,0.2,0.3,0.8,0.52,0.263,0.545,0.553,0.2,0.6,89.0,47.0,10.0,3.0,6.0,11.0,0.557,14.2,11.4,8.4,9.9,5.1,0.5,2.0,10.1,0.2,0.1,0.3,0.054,-2.3,-1.8,-4.1,-0.1,1.85,5211727.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
JT Thor,2022-23,CHO,PF,20.0,69.0,8.0,11.6,,1563518.0,"$1,563,518",441.0,14.0,3.8,2.2,0.5,0.3,0.3,0.6,1.0,0.399,0.317,0.702,0.481,0.6,1.8,262.0,152.0,36.0,22.0,23.0,7.0,0.506,13.1,3.9,13.0,8.4,4.9,1.1,2.1,14.5,-0.6,0.8,0.2,0.009,-4.3,-0.4,-4.7,-0.7,2.43,7817590.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Vit Krejci,2022-23,ATL,PG,22.0,29.0,0.0,0.0,,1563518.0,"$1,563,518",441.0,5.7,1.2,0.9,0.6,0.2,0.0,0.2,0.6,0.405,0.238,0.5,0.473,0.2,0.7,36.0,26.0,17.0,5.0,1.0,7.7,0.475,10.9,3.9,13.4,8.6,12.4,1.4,0.5,11.7,0.0,0.1,0.1,0.042,-4.2,0.6,-3.6,-0.1,0.77,15635180.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Christian Koloko,2022-23,TOR,C,22.0,58.0,19.0,32.8,,1500000.0,"$1,500,000",460.0,13.8,3.1,2.9,0.5,0.4,1.0,0.3,2.2,0.48,0.083,0.627,0.483,0.0,0.2,182.0,171.0,31.0,21.0,57.0,11.4,0.517,10.4,11.1,13.3,12.1,5.0,1.3,6.9,10.2,0.7,1.0,1.7,0.104,-4.3,0.8,-3.5,-0.3,2.07,882353.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Bryce McGowens,2022-23,CHO,SG,20.0,46.0,7.0,15.2,,1461055.0,"$1,461,055",461.0,17.1,5.3,2.0,1.2,0.3,0.1,0.9,1.0,0.396,0.325,0.75,0.46,0.6,1.7,246.0,93.0,54.0,15.0,6.0,7.2,0.519,15.0,2.7,10.1,6.3,9.1,0.9,0.7,15.3,-0.4,0.4,0.1,0.005,-4.6,-1.4,-6.0,-0.8,3.63,14610550.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Jordan Goodwin,2022-23,WAS,PG,24.0,62.0,7.0,11.3,,1280206.0,"$1,280,206",463.0,17.8,6.6,3.3,2.7,0.9,0.4,0.9,1.5,0.448,0.322,0.768,0.501,0.6,1.9,407.0,205.0,168.0,58.0,26.0,14.8,0.531,17.3,6.0,14.3,10.3,20.8,2.6,2.0,12.9,0.9,1.3,2.2,0.097,-0.7,1.4,0.7,0.8,5.16,581912.0,1600258.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Kennedy Chandler,2022-23,MEM,PG,20.0,36.0,0.0,0.0,,1200000.0,"$1,200,000",464.0,7.8,2.2,1.1,1.6,0.3,0.1,0.5,0.4,0.422,0.133,0.462,0.434,0.1,0.4,78.0,38.0,58.0,12.0,5.0,10.6,0.44,15.8,3.4,10.9,7.2,26.4,2.0,1.6,16.9,-0.1,0.4,0.3,0.044,-3.3,0.6,-2.7,0.0,1.83,4000000.0,,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Noah Vonleh,2022-23,BOS,C,27.0,23.0,1.0,4.3,,1160955.0,"$1,160,955",465.0,7.4,1.1,2.1,0.3,0.1,0.3,0.5,1.5,0.458,0.25,1.0,0.479,0.0,0.2,25.0,48.0,7.0,2.0,8.0,5.9,0.502,9.2,11.7,18.8,15.3,5.1,0.6,4.0,30.7,0.0,0.3,0.2,0.06,-7.0,0.7,-6.3,-0.2,0.95,5804775.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Max Christie,2022-23,LAL,SG,19.0,41.0,3.0,7.3,,1017781.0,"$1,017,781",467.0,12.5,3.1,1.8,0.5,0.2,0.2,0.3,0.8,0.415,0.419,0.875,0.538,0.6,1.5,128.0,75.0,21.0,9.0,7.0,7.4,0.566,10.4,1.5,13.8,7.8,5.1,0.8,1.2,10.3,0.1,0.5,0.6,0.058,-3.2,0.0,-3.1,-0.1,3.05,1696302.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Ryan Rollins,2022-23,GSW,PG,20.0,12.0,0.0,0.0,,1017781.0,"$1,017,781",467.0,5.2,1.9,1.0,0.5,0.1,0.1,1.3,0.8,0.35,0.333,1.0,0.425,0.3,0.8,23.0,12.0,6.0,1.0,1.0,-1.4,0.508,26.1,5.4,15.7,10.6,12.4,0.8,1.4,41.4,-0.3,0.1,-0.3,-0.218,-11.3,-3.7,-15.0,-0.2,1.87,,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Josh Minott,2022-23,MIN,SF,20.0,15.0,0.0,0.0,,1017781.0,"$1,017,781",467.0,6.4,3.1,1.7,0.3,0.3,0.4,0.2,0.7,0.5,0.333,1.0,0.528,0.1,0.4,46.0,25.0,5.0,4.0,6.0,17.9,0.582,18.9,5.9,22.9,14.6,7.5,2.0,5.4,7.1,0.1,0.2,0.3,0.146,-1.9,0.4,-1.6,0.0,3.05,3392603.0,,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Tyrese Martin,2022-23,ATL,SG,23.0,16.0,0.0,0.0,,1017781.0,"$1,017,781",467.0,4.1,1.3,0.8,0.1,0.1,0.0,0.1,0.1,0.391,0.143,1.0,0.413,0.1,0.4,21.0,12.0,2.0,1.0,0.0,7.7,0.44,16.5,8.2,11.7,10.0,3.9,0.7,0.0,7.7,0.0,0.0,0.0,-0.01,-4.2,-3.1,-7.4,-0.1,1.28,,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Jaden Hardy,2022-23,DAL,SG,20.0,48.0,5.0,10.4,,1017781.0,"$1,017,781",467.0,14.8,8.8,1.9,1.4,0.4,0.1,1.0,1.3,0.438,0.404,0.823,0.533,1.3,3.3,420.0,89.0,65.0,17.0,7.0,14.6,0.571,26.4,1.8,13.0,7.3,14.9,1.2,0.9,11.1,0.2,0.5,0.7,0.048,-0.4,-1.9,-2.3,0.0,8.65,1453973.0,,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Jabari Walker,2022-23,POR,PF,20.0,56.0,0.0,0.0,,1017781.0,"$1,017,781",467.0,11.1,3.9,2.3,0.6,0.2,0.2,0.5,1.2,0.419,0.286,0.756,0.46,0.3,1.0,216.0,131.0,34.0,10.0,13.0,9.6,0.496,17.3,8.8,15.5,12.2,7.8,0.8,1.9,11.8,-0.1,0.3,0.2,0.015,-3.9,-2.1,-6.1,-0.6,3.83,5088905.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Kris Dunn,2022-23,UTA,PG,28.0,22.0,3.0,13.6,,1000001.0,"$1,000,001",473.0,25.8,13.2,4.5,5.6,1.1,0.5,1.6,2.6,0.537,0.472,0.774,0.576,0.8,1.6,290.0,100.0,124.0,25.0,10.0,19.1,0.606,20.2,1.7,17.1,9.5,32.3,2.1,1.5,12.8,1.3,0.6,1.9,0.162,0.7,1.7,2.4,0.6,13.2,526316.0,1666668.0,Other,Role Player (10-15 PPG),Average (0-2 VORP),0,0,0,0,2022
Admiral Schofield,2022-23,ORL,PF,25.0,37.0,0.0,0.0,,877940.0,"$877,940",477.0,12.2,4.2,1.7,0.8,0.2,0.1,0.4,1.6,0.451,0.324,0.913,0.549,0.6,2.0,155.0,62.0,31.0,8.0,5.0,10.1,0.587,14.1,5.8,9.8,7.8,9.6,0.9,1.1,10.8,0.5,0.3,0.8,0.089,-2.2,-0.7,-2.9,-0.1,4.78,1097425.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Ish Wainright,2022-23,PHO,SF,28.0,60.0,2.0,3.3,,855057.0,"$855,057",478.0,15.3,4.2,2.3,0.9,0.6,0.4,0.4,2.0,0.37,0.329,0.839,0.496,1.0,2.9,251.0,139.0,53.0,38.0,22.0,9.2,0.522,12.2,5.3,11.6,8.4,7.4,2.0,2.2,8.4,0.5,1.2,1.7,0.089,-2.7,1.5,-1.2,0.2,4.91,502975.0,4275285.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Julian Champagnie,2022-23,SAS,SF,21.0,15.0,3.0,20.0,,825000.0,"$825,000",480.0,20.9,11.0,4.0,0.7,0.3,0.3,0.7,1.7,0.461,0.407,0.824,0.59,2.2,5.4,165.0,60.0,10.0,5.0,5.0,13.8,0.609,19.3,3.4,18.1,10.5,4.6,0.8,1.3,7.5,0.3,0.1,0.4,0.067,-0.3,-2.7,-3.0,-0.1,13.33,2062500.0,,Other,Role Player (10-15 PPG),Below Average (<0 VORP),0,0,0,0,2022
Julian Champagnie,2022-23,2TM,SF,21.0,17.0,3.0,17.6,,825000.0,"$825,000",480.0,18.8,9.7,3.5,0.6,0.4,0.3,0.6,1.5,0.454,0.402,0.824,0.581,1.9,4.8,165.0,60.0,10.0,6.0,5.0,13.4,0.6,19.2,3.3,17.7,10.2,4.5,0.9,1.3,7.4,0.3,0.1,0.4,0.061,-0.6,-2.7,-3.3,-0.1,11.76,2062500.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
PJ Dozier,2022-23,SAC,SF,26.0,16.0,0.0,0.0,,784654.0,"$784,654",484.0,4.9,1.4,0.9,0.6,0.4,0.1,0.3,0.4,0.303,0.125,,0.333,0.1,1.0,22.0,14.0,10.0,6.0,1.0,5.2,0.333,20.6,1.5,18.7,10.1,16.3,3.6,1.1,13.2,-0.3,0.1,-0.2,-0.097,-8.6,0.7,-7.8,-0.1,1.78,,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Sandro Mamukelashvili,2022-23,MIL,C,23.0,24.0,0.0,0.0,,758395.0,"$758,395",485.0,9.0,2.4,2.3,0.7,0.2,0.2,0.4,0.8,0.328,0.219,0.667,0.388,0.3,1.3,57.0,56.0,16.0,4.0,5.0,8.5,0.432,14.5,9.0,17.6,13.4,9.3,0.9,1.9,12.0,-0.1,0.3,0.2,0.049,-4.0,0.4,-3.6,-0.1,3.16,3791975.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Sandro Mamukelashvili,2022-23,SAS,C,23.0,19.0,7.0,36.8,,758395.0,"$758,395",485.0,23.3,10.8,6.8,2.4,0.5,0.4,1.4,1.7,0.453,0.343,0.692,0.52,1.2,3.5,206.0,129.0,46.0,10.0,7.0,15.9,0.545,20.1,12.3,19.7,15.9,14.6,1.1,1.3,12.1,0.4,0.2,0.6,0.07,0.3,-2.1,-1.8,0.0,14.24,1263992.0,,Other,Role Player (10-15 PPG),Average (0-2 VORP),0,0,0,0,2022
Sandro Mamukelashvili,2022-23,2TM,C,23.0,43.0,7.0,16.3,,758395.0,"$758,395",485.0,15.3,6.1,4.3,1.4,0.3,0.3,0.8,1.2,0.422,0.303,0.684,0.487,0.7,2.3,263.0,185.0,62.0,14.0,12.0,13.4,0.516,18.2,11.2,19.0,15.1,12.8,1.0,1.5,12.1,0.4,0.5,0.9,0.063,-1.1,-1.3,-2.4,-0.1,8.04,842661.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Cody Zeller,2022-23,MIA,C,30.0,15.0,2.0,13.3,,743922.0,"$743,922",486.0,14.5,6.5,4.3,0.7,0.2,0.3,0.9,2.2,0.627,0.0,0.686,0.627,0.0,0.1,98.0,64.0,10.0,3.0,4.0,16.4,0.659,18.1,13.0,21.8,17.3,7.2,0.7,1.9,15.8,0.4,0.3,0.7,0.147,-2.0,-0.7,-2.8,0.0,8.74,1062746.0,,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Anthony Lamb,2022-23,GSW,SF,25.0,62.0,4.0,6.5,,694878.0,"$694,878",490.0,19.3,6.7,3.5,1.5,0.5,0.3,0.9,2.2,0.471,0.367,0.767,0.588,1.2,3.2,415.0,215.0,96.0,28.0,20.0,10.9,0.61,13.8,5.3,14.4,9.9,10.5,1.1,1.5,13.7,1.2,1.2,2.4,0.096,-1.6,0.4,-1.1,0.3,9.64,289532.0,2316260.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Eugene Omoruyi,2022-23,DET,SF,25.0,17.0,4.0,23.5,,555402.0,"$555,402",501.0,21.9,9.7,3.5,1.0,0.8,0.2,1.1,2.6,0.425,0.293,0.723,0.489,1.0,3.4,165.0,59.0,17.0,14.0,3.0,11.2,0.533,19.7,6.1,11.6,8.8,6.8,1.8,0.7,10.4,0.1,0.2,0.3,0.034,-2.9,-1.2,-4.1,-0.2,17.46,1851340.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Eugene Omoruyi,2022-23,OKC,SF,25.0,23.0,2.0,8.7,,555402.0,"$555,402",501.0,11.8,4.9,2.3,0.5,0.6,0.0,0.7,2.0,0.468,0.258,0.607,0.511,0.3,1.3,113.0,52.0,11.0,14.0,0.0,10.6,0.531,18.8,8.5,12.1,10.3,5.6,2.4,0.0,13.1,0.0,0.3,0.3,0.052,-4.4,-0.5,-4.9,-0.2,8.82,1851340.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Eugene Omoruyi,2022-23,2TM,SF,25.0,40.0,6.0,15.0,,555402.0,"$555,402",501.0,16.1,7.0,2.8,0.7,0.7,0.1,0.9,2.3,0.443,0.281,0.68,0.498,0.6,2.2,278.0,111.0,28.0,28.0,3.0,10.9,0.533,19.3,7.1,11.8,9.4,6.3,2.1,0.4,11.5,0.1,0.5,0.6,0.042,-3.5,-0.9,-4.4,-0.4,12.6,925670.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Moses Brown,2022-23,2TM,C,23.0,36.0,1.0,2.8,,508891.0,"$508,891",507.0,8.2,4.3,3.9,0.1,0.1,0.4,0.4,1.1,0.635,,0.458,0.635,0.0,0.0,155.0,139.0,4.0,4.0,14.0,22.2,0.607,21.2,22.0,30.9,26.5,2.1,0.7,4.2,10.5,0.7,0.4,1.1,0.179,0.6,-1.2,-0.6,0.1,8.45,462628.0,5088910.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Moses Brown,2022-23,LAC,C,23.0,34.0,1.0,2.9,,508891.0,"$508,891",507.0,8.5,4.6,4.1,0.1,0.1,0.4,0.4,1.1,0.635,,0.458,0.635,0.0,0.0,155.0,139.0,4.0,3.0,14.0,22.7,0.607,21.5,22.4,31.5,27.0,2.2,0.5,4.3,9.9,0.7,0.4,1.1,0.185,0.9,-1.3,-0.4,0.1,9.04,462628.0,5088910.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Matt Ryan,2022-23,LAL,SF,25.0,12.0,0.0,0.0,,442439.0,"$442,439",547.0,10.8,3.9,1.2,0.3,0.2,0.0,0.3,1.2,0.306,0.371,0.8,0.439,1.1,2.9,47.0,14.0,4.0,2.0,0.0,4.6,0.459,17.7,1.7,9.6,5.8,4.0,0.7,0.0,5.5,-0.1,0.1,0.0,-0.014,-4.3,-1.4,-5.7,-0.1,8.81,,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Matt Ryan,2022-23,2TM,SF,25.0,34.0,0.0,0.0,,442439.0,"$442,439",547.0,9.1,3.6,0.8,0.5,0.1,0.0,0.2,0.8,0.37,0.381,0.833,0.519,0.9,2.5,122.0,26.0,16.0,5.0,1.0,8.1,0.538,16.5,1.4,7.6,4.6,6.9,0.8,0.3,5.8,0.1,0.2,0.3,0.044,-1.9,-1.5,-3.4,-0.1,8.14,1474797.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Matt Ryan,2022-23,MIN,SF,25.0,22.0,0.0,0.0,,442439.0,"$442,439",547.0,8.2,3.4,0.5,0.5,0.1,0.0,0.2,0.6,0.424,0.388,0.857,0.585,0.9,2.2,75.0,12.0,12.0,3.0,1.0,10.6,0.604,15.6,1.3,6.1,3.7,8.9,0.8,0.5,6.1,0.2,0.1,0.3,0.084,-0.2,-1.6,-1.7,0.0,7.68,1474797.0,,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Jarrett Culver,2022-23,ATL,SF,23.0,10.0,1.0,10.0,,260295.0,"$260,295",559.0,13.7,4.4,3.8,0.6,0.6,0.2,0.7,1.4,0.395,0.083,0.692,0.407,0.1,1.2,44.0,38.0,6.0,6.0,2.0,9.5,0.452,17.1,7.9,22.6,15.2,5.5,2.1,1.2,12.6,-0.1,0.2,0.0,0.014,-4.8,0.6,-4.2,-0.1,16.9,,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Xavier Cooks,2022-23,WAS,PF,27.0,10.0,1.0,10.0,,140384.0,"$140,384",580.0,12.6,3.8,3.8,0.6,0.6,0.4,0.8,1.3,0.607,0.0,0.4,0.607,0.0,0.1,38.0,38.0,6.0,6.0,4.0,14.3,0.586,13.9,14.7,18.7,16.8,6.4,2.3,2.7,19.8,0.1,0.2,0.2,0.094,-3.2,-0.4,-3.6,-0.1,27.07,701920.0,,Other,Bench Player (<10 PPG),Below Average (<0 VORP),0,0,0,0,2022
Dru Smith,2022-23,2TM,SG,25.0,15.0,1.0,6.7,,122836.0,"$122,836",586.0,10.5,2.9,1.6,1.5,0.7,0.3,0.2,1.5,0.4,0.263,1.0,0.456,0.3,1.3,44.0,24.0,22.0,10.0,4.0,11.4,0.475,13.8,1.4,15.9,8.7,19.3,3.1,2.5,6.1,0.1,0.3,0.3,0.099,-3.8,2.9,-0.9,0.0,23.61,409453.0,,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Dru Smith,2022-23,BRK,SG,25.0,10.0,0.0,0.0,,122836.0,"$122,836",586.0,9.1,3.3,1.5,1.7,0.6,0.1,0.2,1.3,0.419,0.308,1.0,0.484,0.4,1.3,33.0,15.0,17.0,6.0,1.0,14.6,0.511,16.7,1.3,16.9,9.3,26.0,3.2,0.9,5.8,0.1,0.1,0.3,0.132,-2.1,2.7,0.7,0.1,26.87,409453.0,1228360.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
Jaylin Williams,2022-23,OKC,C,20.0,49.0,36.0,73.5,,52644.0,"$52,644",613.0,18.7,5.9,4.9,1.6,0.6,0.2,0.8,2.3,0.436,0.407,0.704,0.534,0.9,2.3,288.0,241.0,76.0,28.0,12.0,11.2,0.559,13.5,5.1,23.6,14.1,10.7,1.5,1.2,12.6,0.7,1.2,1.9,0.099,-2.3,0.6,-1.7,0.1,112.07,27707.0,526440.0,Other,Bench Player (<10 PPG),Average (0-2 VORP),0,0,0,0,2022
